text,rating,date
Why is the console link taking me to the controller?,1,2021/03/01
This was a gift. Haven't had any complaints and it looks good,5,2022/06/16
"My grandson loves this controller its good quality and works great, hoping if it does get dropped its robust n still works, fingers crossed",5,2022/07/27
Great item just what I was looking for,5,2022/06/23
works well on my MacBook pro m1,5,2022/05/29
Best controller in the world! DURABLE!,5,2022/03/18
Working perfect fast delivery,5,2021/03/18
"It really is. The feedback you get from the games played on this is amazing.

If you are debating whether you should get a second controller - don’t. Even though the battery life is better than the DualShock 4 (or that’s what I’ve experienced), it would be useful to have another one as a backup or even for local co-op games.",5,2020/11/25
Very pleased with the product and the service,5,2021/05/04
"There was a lot to look forward to when the next generation of games consoles hit the market. In the lead up to release we saw some impressive games and hardware. The DualSense controller was amongst these reveals, but I feel like ether I missed it, or not a whole lot of emphasis was placed on what it meant to be going from DualShock 4, to DualSense 5 controller.

I'm not going to be able to fully convey what it's like when the DS5 controller hits you with that ""whaaaat the?"" moment, but if I had to compare it to something else, I'm thinking of something like pinch to zoom when that came out on phones. Reaching to your screen like you're pinching and pulling a piece of paper in a virtual world, it makes you feel so connected. The DS5 isn't just a controller any more, it feels like a receiver. You're playing the game, and the game is giving you meaningful tactile information back through your hands. You WILL stop and take notice for a moment as you play your first PS5 game (make it Astro's Playroom), and if you're anything like me, you'll wonder how you've gone all these years without it.

The haptic feedback has so much depth to it. You could close your eyes and run through an open area within a game, and the controller would be giving you enough feedback that you could tell just from that if you were running on grass, sand, glass or metal.

The triggers can created points of tension, making it more or less difficult to pull them depending on what you're doing. The triggers can also apply outward force to push your finger back out, providing even more feedback to what's going on in the game.

Over all, the controller has had many other improvements that you would generally hope for too. Improved shape for more comfort. Better touch pad. Better placement of the share and options buttons. Dedicated mute button for the built in microphone. Smoother, less squishy triggers. Improved grip on the controller and analogue sticks.

Each generation of console that's came along has provided similar advances over the previous generation. Better graphics, more features, etc etc. The controller is something that's remained mostly the same, with small iterative improvements over the years. The DS5 is a big step forward in opening up new ways of experiencing and interacting with your games. Along with the usually iterative improvements and changes, it's been given a whole new way to let you feel the world you're interacting with, and if developers put it to good use, new ways of challenging and exciting players for years to come.

There's a next gen PlayStation, there's a next gen Xbox, there's even a KFConsole! There is only 1 next gen controller out there, and it's the DS5.",5,2020/12/29
Everything ok!!!!!!!!!,5,2020/11/20
"The controller is amazing, feels sturdy and premium! Very annoyed it doesn't come with any cables, that's really cheap and poor.",4,2020/11/12
Works fine hope I don't start getting stick drift,5,2021/03/07
These controllers are a massive step up from the PlayStation 4 controllers for sure! Although the battery life may not last as long it’s new features definitely make up for it! They’re easy to use and comfortable in my opinion.,5,2022/12/21
"Nice looking easy to hold controller. Not much more to say. Very easy to connect to the PS5 in the first instance and had no issues with using wirelessly since. They hold a good charge and are quick to charge when required, either though a cable or the controller charger. They can’t take much damage however and a raging bounce off the floor did cause some damage but then they weren’t built for this !",5,2021/02/10
"Controller only worked for about a month, tried to return via Amazon for an exchange but all I can seem to get is a referral to Sony direct, Amazon seem to have washed their hands of it and it’s my problem now!",1,2021/05/08
Love this control. Adds a whole new level to gaming.,5,2021/03/12
"I havent even got my ps5 yet, so looked at the extra controller i bought, i was feelin good and excited about my ps5 arriving and then i opened the controller! The cheap bastards didnt even supply a charge cable, wtf, it does feel quite comfortable tho, similar to the ps4 controller, if not better, after comparing the 2 the ps5 one feels better! Abit like the xbox one elite controller, feels more substantial, just better, yeah no cable! I can live with that as i had one anyways",5,2020/11/17
