text,rating,date
Amazing work. Highly recommend if you want a more fulfilling life.,5,2021/03/04
Jordan b Peterson. The father figure many need.,5,2021/04/08
"Fantastic book, one of the best thinkers of our time",5,2021/03/15
Lobster? I hardly know her. Good book though.,5,2021/04/29
Classic that will hold true forever.,5,2021/05/21
"Valueble, I set it with the Red&Black books of C.J.",5,2021/03/08
"This is a review of the ""Large Print"" edition, NOT about the content. If you buy a book by JBP you know what to expect, I hope. Plus, I am just starting the book, so I cannot comment.
DO NOT buy this ""large print"" edition, unless you need it!
The paperback cover is super light and low-quality.
The book becomes exceedingly thick.
The format is quirky and weird, with tons of words separated at the end of the page.",2,2021/10/07
Common sense and some deep thinking...what could be better.,5,2021/03/11
Amazing! Dr. Peterson’s books are life changing!,5,2021/04/19
The publishing company should have fired anyone who tarnished Peterson.,5,2021/03/04
Jordan is amazing and insightful. Great life lessons.,5,2021/04/12
i suggest reading if your lost in life.,5,2021/03/21
I 100% recommended this book. It is a masterpiece.,5,2021/03/06
Love the author very good so far,5,2021/04/04
He is back and more in depth than ever before.,5,2021/03/02
Nice follow up.,5,2021/06/24
Wise and helpful.,5,2021/06/12
A readable modern day bible for the pragmatic.,5,2021/03/27
"Excellent once again. Thank you, Dr. Peterson.",5,2021/03/10
Great read- as good as the first,5,2021/03/31
To read and comprehend.,5,2021/05/21
Major Harry Potter spoilers.,5,2021/05/10
Anything Peterson writes is worth reading.,5,2021/04/26
Great book for intelligent people,5,2021/05/03
Great book. Love Jordan Peterson’s work.,5,2021/04/04
Extremely relevant in today’s society of snowflakes,5,2021/03/12
An even better continuation of the last book.,5,2021/03/02
Always enjoy reading Dr. Peterson's writing.,5,2021/03/21
Absolutely phenomenal book by an incredible author.,5,2021/03/11
Great book. Maybe better than the first,5,2021/03/10
I would highly recommend this book,5,2021/03/17
Best book I’ve read in years!,5,2021/03/17
Amazing. Jordan back at it again,5,2021/03/13
Just started it. So far loving it,5,2021/03/04
a great read,5,2021/05/18
Great Book. Must Read.,5,2021/04/17
Life-changing wisdom.,5,2021/06/04
Great for young and old alike.,5,2021/03/10
Loved this book.,5,2021/05/02
"I liked the book, well written.",5,2021/03/07
Can't wait to read this!!,5,2021/03/11
Jordan Peterson is an international treasure.,5,2021/03/03
Great book,5,2021/05/17
Flows well,5,2021/05/28
Better than the first one!,5,2021/03/07
Wonderful book,5,2021/05/24
The 🌎 needs more Jordan Peterson.,5,2021/03/03
Welcome back Mr. Peterson !,5,2021/03/04
Masterpiece,5,2021/06/13
Moving and insightful. Great read!,5,2021/03/02
Best book !!!,5,2021/04/13
Excellent book,5,2021/03/02
JBP the man,5,2021/03/30
Great book,5,2021/04/26
Glad he is back!,5,2021/03/06
Gift item,5,2021/05/04
great as always,5,2021/03/22
Way to go bud!,5,2021/03/02
Muy bonito como siempre.,5,2021/03/04
Another classic Peterson homerun.,5,2021/03/02
"Hella good, let's go.",5,2021/03/03
Well written and insightful!,5,2021/03/03
It is very informative.,5,2021/03/14
thank you,5,2021/05/01
Hail Lobster,5,2021/04/18
Classic Jordan Peterson!,5,2021/03/22
Excellent book.,5,2021/04/08
"I'm purely rating the condition of the product received and not the contents of the writing by Dr. Peterson. I purchased the paperback version. This book came with multiple folded pages, and 2 pages weren't even cut correctly and I had to cut them to size myself. I wish I had taken pictures beforehand. The book also appears to have lived in a moist environment in shipping or prior. Not satisfied with the condition.

The print is on the bigger side and bold, and the cover is nice and glossy.",2,2021/03/17
Five stars obviously!,5,2021/03/02
Jordan is brilliant,5,2021/03/04
authentic and insightful,5,2021/03/03
"excellent, excellent, excellent.",5,2021/03/09
Worth the wait!,5,2021/03/02
Amazing read.,5,2021/03/05
Everything arrived on time and as advertised,4,2021/04/28
Lets goooo!,5,2021/03/03
Absolutely fascinating.,5,2021/03/04
Loved it.,5,2021/03/03
Fantastic Book,5,2021/03/03
Fantastic. As always.,5,2021/03/04
Great read,5,2021/03/16
Great book,5,2021/03/12
lovely!,5,2021/04/16
Needed.,5,2021/03/03
True wisdom.,5,2021/03/06
Great book!,5,2021/03/02
A+,5,2021/03/29
Excellent,5,2021/03/02
amazing,5,2021/03/11
"12 rules is now a series that hopefully continues .

Another great read",5,2021/08/18
"Read it. Learn. Apply.

One of the better books I've read in my lifetime. Hopefully there will be another written, one day in the future.",5,2021/05/04
It came early and in perfect condition. I know my husband will love receiving this for our anniversary.,5,2021/07/02
"I'm a HUGE fan of Jordan Peterson. I've been watching him on YouTube for years, from his instructing in the classroom to his guest appearances on Joe Rogan and others. It pains me to say this, but Beyond Order is a rambling, incoherent, meaningless book. His recitation of historical themes does nothing to strengthen his 12 More Rules; if those themes are actually somehow related to the points he's trying to make, the connection is never made. This book would merit two stars from another author, maybe even three. But given Peterson's stunning intellect and insight as expressed in the past, Beyond Order is a bitter disappointment barely worthy of a single star. Despite that I'm still a big fan and wish him only the best.",1,2021/05/11
